"","hyd_var","Alainites muticus","Anacaena globulus","Ancylus fluviatilis","Anisus vortex","Anodonta anatina","Anomalopterygella chauviniana","Atherix ibis","Athripsodes cinereus","Baetis lutheri","Baetis rhodani","Bithynia tentaculata","Brachyptera seticornis","Caenis horaria","Caenis luctuosa","Caenis rivulorum","Cheumatopsyche lepida","Cloeon dipterum","Corbicula fluminea","Cyrnus trimaculatus","Dugesia gonocephala","Dugesia tigrina","Ecclisopteryx dalecarlica","Elmis aenea","Elmis maugetii","Epeorus assimilis","Ephemera vulgata","Ephemerella mucronata","Esolus angustatus","Galba truncatula","Gammarus fossarum","Gammarus roeselii","Gammarus tigrinus","Gerris lacustris","Glossiphonia complanata","Glyphotaelius pellucidus","Gomphus vulgatissimus","Graptodytes pictus","Gyraulus albus","Habrophlebia fusca","Haemopis sanguisuga","Halesus digitatus","Halesus radiatus","Halesus tesselatus","Helobdella stagnalis","Hemiclepsis marginata","Hydraena gracilis","Hydropsyche angustipennis","Hydropsyche instabilis","Hydropsyche siltalai","Hyphydrus ovatus","Ilyocoris cimicoides","Isoperla grammatica","Laccophilus hyalinus","Lepidostoma basale","Limnephilus extricatus","Limnephilus flavicornis","Limnephilus lunatus","Limnius volckmari","Limnodrilus claparedeanus","Lithax obscurus","Lymnaea stagnalis","Lype reducta","Molanna angustata","Musculium lacustre","Nais elinguis","Nemoura cinerea","Neureclipsis bimaculata","Odontocerum albicorne","Oecismus monedula","Paratendipes albimanus","Pisidium nitidum","Pisidium subtruncatum","Planorbarius corneus","Planorbis planorbis","Plea minutissima","Polycentropus flavomaculatus","Potamophylax rotundipennis","Potamothrix hammoniensis","Proasellus coxalis","Procloeon bifidum","Psychomyia pusilla","Rhithrogena semicolorata","Rhyacodrilus coccineus","Rhyacophila evoluta","Stictotarsus duodecimpustulatus","Stylodrilus heringianus","Torleya major","Valvata piscinalis","Velia caprai","Viviparus viviparus"
"mh2","mh2",0.677513144496744,0.212192665844483,0.701582373629892,0.830838068447084,6.79140915319455,0.590695754456019,0.673507392679695,1.10833755881234,0.214696116687808,0.38309307382247,0.942150642231139,0.204746390565742,1.09082504653303,0.367235714426502,0.994695856795162,0.293271401720302,0.965525078457149,0.285581018547798,1.99634216596765,1.75013380400526,0.450166096160357,1.26590581246312,0.865256142857626,0.271045925813812,0.641342402215804,0.371265081726975,1.15309974216625,0.325678070989882,0.253407659562645,1.12179199686612,1.2673701163698,1.16704217663482,0.352363115819242,0.340337569352561,0.405951111742169,0.945533863455525,0.190822439817576,0.768652988877523,0.697305753687777,0.613841337005236,0.393718465856296,0.525603724504441,0.164979740505771,0.599510198101958,0.121012313526611,1.07177267221682,0.896945738093536,0.46549122036431,1.42780270313953,0.221798530190234,0.334023180424982,0.511942319875934,0.385769588249934,1.01529411907399,0.243049588854004,0.459286951004958,0.948894609127052,1.22526339971126,0.308892110419481,0.192286644686621,0.327246060009934,0.83540659881688,0.58214040591038,0.082373960842706,0.943186355416735,0.518962935820268,0.313954625929171,1.02230824925834,0.239184390327704,0.213208583896637,0.29009389831122,0.305821623464152,0.390369008711911,0.566999414107516,0.912206906886172,0.697959489593703,0.530590839685441,0.683575956444034,1.59709547295568,0.730341946706355,0.81689540107282,0.154502480277038,0.827402833361633,1.22640162603539,1.19340215673121,0.706063573141412,0.963778959907053,0.116334512706791,0.621937699387989,0.133073659841122
"mh21","mh21",18.6902759478227,36.7586269764349,15.0095667307523,29.9603875890755,23.1530275331805,12.2501057598524,19.130322730773,15.2491703065036,19.2256977671823,33.1897696614562,29.7501934904655,12.5510832041741,18.7629361877272,22.3248316643336,23.6109949729954,19.5327139817627,33.5398575746505,27.0293588794289,28.2635415333684,23.5979902126736,37.3990948783776,20.8549037912952,21.3611498883857,21.3738191375548,12.1269154823782,28.1728170768355,19.9590482820526,8.86507336458152,36.5180026860395,21.8732064331564,17.8032955799873,19.9229069878547,22.6741080343069,16.0756968903936,17.6812112606683,21.5880955901645,41.7355190990211,47.3364999247938,21.6290511418819,29.1257585796672,21.4257034012153,19.932458961643,17.9935294186335,21.0708513627596,37.6845053522159,13.9404032138022,25.8506723790879,19.9342240812654,15.2601662043162,44.4942182414615,52.5018028654264,28.1801013829933,51.0625547854241,15.9413016548603,24.152760519586,43.6005037670169,22.040357349553,16.7870663726199,15.4261583633816,39.8115114434072,38.5390335644031,16.8078928552952,34.4191168154848,37.1806632918138,31.6330733432564,32.3728628688554,19.4440203881004,15.8186016843215,19.9123245912645,36.0158430175694,42.4321604730383,37.1491015675368,27.1949602169864,37.7407952687344,45.2951812831277,22.3917786105413,26.5148713010675,28.457371112864,21.0666605793597,15.5208734128348,20.6790627083071,28.7088083163762,43.4683540057854,14.8075311125753,18.0314444190784,22.1435276106831,7.78915431842156,43.5806883655984,32.5324183226446,32.4127645581979
"mh3","mh3",0.555982628723876,0.607259959392408,0.521131285222828,0.597977129754508,0.789386807024419,0.716299857449643,1.04104592281485,0.80355667067373,1.12890546234051,0.434341115677578,0.248245185254407,0.686144672055618,0.924922810520359,0.564780031941308,0.531710348375988,0.377442591417172,0.447641262404421,0.00645200789278694,0.582586853858633,1.11358390229178,0.358430469617435,0.807920367009502,0.481528787264519,0.774677593603689,0.990168025434654,0.288621306181447,0.893800004291608,2.43436776375097,0.572092710306022,0.918748838457441,1.26972771057389,0.26349777887556,0.284466933451949,1.24488945003916,0.428328895359264,0.490497395919818,0.238965561658932,0.216474630236072,0.390856549750621,0.574864987787997,0.373010983407619,0.555518749830806,0.415566787204646,0.894971159291838,0.209243597126389,2.01440313847212,0.589030215724227,0.785504731821268,0.879107011923489,0.415323721581627,0.267965938776712,0.378672110020723,0.278511883342884,2.39822746407044,0.226336409254171,0.0934730734991266,0.402346539216447,0.895580085830669,0.827151686343673,0.273352805616204,0.248218748965259,0.289994283083921,0.771438586323083,0.799369868575075,0.229982557673816,0.40339092101006,0.395074349808027,1.60019763777346,8.78752417300305,0.179414277794146,0.124228933798162,0.286947046394431,0.199500665644298,0.402529115299473,0.188662530413269,0.960937906008159,0.38005361194006,0.504191490973064,0.258105005378047,1.09850897890946,1.20759680433788,1.03244124451885,0.383377418718464,3.0762127327373,0.580191230742752,0.380147996448613,1.18572707443352,0.22724382420421,0.155262846032685,0.473054612779346
"mh4","mh4",0.304311966504058,0.606935899318731,0.465222924361638,0.464598853917442,0.598060035826423,0.976300742198247,0.389252730621839,0.314305848054202,0.913768084616355,0.374486051723318,0.359849748985925,0.460005529366154,0.208026426168463,0.451470147836329,0.215427706664167,0.0605238742530742,0.312168819792951,0.0779604466438531,0.266688042575732,0.384606494602346,2.93917810547297,0.225169409518606,0.523403961203148,2.01176338325086,0.569737036052939,0.205368275167311,0.75384731701692,1.00697796784356,0.100566564510363,1.22872151411416,1.12884574597647,0.30118189612586,0.295067369392525,1.45456058411324,1.04166964754959,0.238750044147013,1.34301332530905,0.542203775822202,0.533048454229438,1.56687417578319,0.489498916461695,0.699693060610616,0.2344167602294,1.61724682800776,0.0633334387194755,2.22890504369528,0.478210365569825,2.3744716584618,1.2670211929957,0.0631649336038299,0.0310317673802575,0.365131857928272,0.383068831200487,0.617616461714307,0.489692466100928,0.186401188953459,0.456487608617759,1.48379945886944,0.514099998531185,0.195107062359248,0.441801016253762,0.524636915868131,0.310050701503898,0.174554986541925,0.132196937933122,0.18942042676637,0.297219137798797,0.858753064009597,2.79221036411067,0.219490763962751,0.015760558813268,0.109928885245619,0.14647475533095,0.248786428240659,0.073870293496524,0.677464883176842,0.976064837005666,0.284462058009419,0.138549971554519,0.642032847534744,1.836592353365,0.542180062520916,0.129233161088565,0.310004791976629,0.731423268792323,9.69208720040068,1.25203733791176,0.0812527813183873,0.0945594319244158,0.0439569308601822
"mh5","mh5",0.364011391279646,0.167861450827401,0.479768374920621,0.942913415012219,0.270552609434466,0.69340461000267,0.260101060530673,0.670240906742889,0.405697764387984,0.250831327470096,0.097753592920498,0.125026784051738,0.504432338069105,0.63115524465587,0.169826541810796,0.255637026437216,0.977883469351211,0.153061222235528,0.317420597008087,0.539351791578733,0.236670913295636,0.311814693501388,0.519600989655105,0.377691617455859,0.419869700056753,0.328573130603738,0.453642745996836,0.209240824099944,0.0174748312313572,0.748540797160894,0.425774021073878,0.335107629726152,0.428163585754165,0.718311913315748,0.872857259807786,2.32947539066424,0.408973888364077,0.422152806608638,0.488725365337026,0.305040939343413,0.817089774663367,0.522563153945848,0.250569680305167,0.494426341891053,0.0368837046913529,0.459674092099998,0.228979431140401,0.555701276909991,0.770794651139396,0.016728372392583,0.0615560338455642,0.216923523221935,0.221207021337791,0.761965821796513,0.311282614974693,0.122257210743681,0.268842795665159,0.76781042228274,0.221226513045158,0.196675650974918,0.14311766555856,0.662083215278416,0.195846954314517,0.207637237299314,0.0468256971062316,0.258849575106657,0.89985935607124,0.39236968817392,0.12616199463171,0.613567444149656,0.0641997244174561,0.0711806372664725,0.742280048939016,0.311444090774976,0.0519417073947827,0.699315939361478,0.469351743961642,0.310480925442777,0,0.334123696106511,0.343889357123089,1.01096651435012,0.283748153891381,0.24277904272342,0.522355329510291,0.166272124925986,1.21305531792347,0.0259745711808355,0.0591927412704469,0.220507509351119
"mh6","mh6",0.649841766121699,0.746563217882664,1.69366221523478,1.69816994668295,0.682348504540547,0.906217803249104,1.2897012788745,1.29995016167943,1.07674917912083,1.09655603366526,1.69954430024715,1.3407251199663,1.84775487242693,0.989767701965661,0.239324580446989,3.12882608158773,1.39805903737431,0.42766627882664,0.407492005873672,1.13907378823992,1.82458589286569,0.703949200401473,0.83393175111102,0.906398520665175,0.538127829282626,1.264947082496,1.6740017047048,0.884365992556222,0.583244080933836,0.842040620504714,1.08438717784221,1.04477155364288,0.338488898090751,0.570297814994362,1.35366295924513,0.8925493972667,0.97815012831647,0.486857328081743,1.17992300064362,1.03712565675127,0.837890894350723,2.54019897007385,0.916780593626734,1.55090353520099,3.22529192856168,1.77856050825083,1.17854276228977,1.54753548896447,0.767013362641907,0.401417592963604,0.896911463989665,0.83844735126566,0.698333087014295,1.13745324583503,0.849289463775049,3.14341067295245,0.702160198320385,1.07344487183668,1.54646545956497,2.93878912828779,1.68078490809518,0.867863821496025,0.871316511173575,1.50137743614487,1.41212752959639,0.435709298534773,0.570920858774777,0.790154350224183,1.53675632665399,1.44807734006025,0.998322299913254,0.607730496170315,1.59502452809267,1.26900639770445,1.57567209974612,0.706916589380926,0.214086399978937,0.500083423256409,0.431495038692356,1.96752996158993,1.06983787367685,0.317279341984284,0.820713934705457,0.987615685475302,0.749072449135505,1.0932096654474,2.08040393058471,0.988981968807461,0.562465983846024,2.82123078828153
"mh7","mh7",0.31841664639736,0.686550643332007,0.707411930046472,3.93818206980153,0.48597308079022,0.580219989122423,0.501878006268609,0.266897931331646,0.655773935585614,0.253658440795209,0.367974420517751,1.81832679773762,0.380822657233775,0.345312477584286,0.201596325960011,0.191771344566968,0.339256089021804,0.229409397535429,0.858068933628968,0.361417323792042,0.895221968059499,0.178506823857207,0.657010792788338,0.573829426738059,1.03375805043172,0.657170230702022,1.13351261332793,1.58973093690172,0.364630302129477,0.314799796555271,0.676848801319686,0.486712409911878,0.450706674811649,0.503556115663427,2.88486390680837,0.170331464779331,2.38122816178834,0.189308637092403,0.952036208328616,0.612291049263703,1.14124939392625,0.496242332703316,0.691452761984737,0.673543648002881,0.648620292917998,0.484182234508639,0.965732142826869,1.1339378636886,0.601663096532814,0.286104793809869,0.142555974377414,0.951072884227587,0.605739674200797,0.440165630079304,0.786411535679551,0.478127303698223,0.277316418560842,0.309814110483741,0.370852173894892,0.617769690584464,0.576791794187909,0.300306004866105,0.458440332225602,0.168782927413806,0.408119294303373,0.120636046080432,0.252957568748246,1.01668784837772,0.738950028931327,0.194913253466091,0.631510106516839,0.288952404651476,0.33510017141233,0.789372703393631,0.545910161477823,0.453093662248148,0.448311929410989,0.445474370634937,0.0413494166652658,0.813692742818813,0.799687282059442,0.347558792189135,0.456676222236839,0.616415388663953,0.285594815308953,0.904046371264506,0.674725463343637,0.368053115245118,0.448046708987747,0.0251388885654446
"mh8","mh8",0.340885620756321,0.333693824794563,0.779555579759082,1.56635093453393,0.386415045033484,0.649776209065453,0.778473949378493,1.58855298011559,0.451012397070981,0.70195309352746,0.524247560330176,1.20726329413788,0.865297286004956,0.868394515266916,0.0714863450320045,0.155860934372314,1.44959286524699,0.388461765762583,0.48958096358337,0.38186244712103,0.66454633591053,0.0849206163613535,0.702827710997015,0.337226229235115,0.516782079985264,1.78867211443372,1.12015380399567,1.64067734563331,0.41128395370101,0.788184695974196,1.19809491571734,0.329171823884664,0.618375810852448,0.831347251964165,0.303195500378226,4.11090089708548,0.217243524226169,0.57224103926609,1.10536572694252,0.105983304944415,0.265837747476538,1.04136979205357,0.614618335940542,4.22719661666642,0.376026181295331,0.788152679515281,1.09409542861399,0.563035684248835,0.506953598065744,0.0429999174733321,0.138237840466951,1.07409499862083,0.356627518252173,0.266741918372765,0.577774816275104,0.860784394682862,0.525670099366062,1.21720668392266,0.430496927306346,0.147229506176776,0.596753994060911,0.190293065276306,3.88896799495325,0.215368450101575,0.651152916596516,0.182835663743292,0.179417028600458,0.549906575280275,0.151133603530806,0.223140104280583,0.390133104268532,0.448941882879191,0.754273328655767,0.533441634546296,0.0267437514884377,1.27036183400306,0.154587733407624,0.626870813976885,0.437232165310599,0.613732421763149,0.507495291313234,0.292102421755501,0.417423719527902,0.218190695970129,0.47280200435617,2.00527797231106,1.0378030681676,0.245842477310496,0.268465740807381,0.0665402112165256
"mh9","mh9",0.222481641349688,0.856550546661046,0.563201420875787,0.320611210197375,0.198018867101697,0.0832932956138022,0.509359776383162,0.369453436398913,0.201494705902329,0.237398164104411,0.268275414124111,0.485134383050057,0.218716884794575,0.097983299012609,0.188505668722213,0.0659204316921651,0.706893597140292,0.0542019694471076,0.356077709098291,0.956411427359836,0.134338432886424,0.940617688842055,0.361964892952225,1.12655501933684,0.253835567635921,0.229525964405838,0.35448197316954,0.852721004648302,0.249559211954518,0.923275639383653,0.731971934454183,0.408886460934441,0.136646260595941,0.467937842266047,1.02320242961375,0.270342743841306,0.826622131276065,0.371522549888923,0.278011011048661,0.296201820795445,0.0533011611155119,0.556050932974319,0.216112044401378,0.255101995242233,0.085908718140113,0.398835269799491,0.241546890589234,1.28602780114828,0.424010494127449,0.255555157390874,0.344343749128344,0.737915503567789,0.227006820508536,0.267401460958245,0.190193806571529,0.138028373561831,0.656338858553996,0.454970846733256,0.658964509027702,0.0785402026157227,0.266007869753428,0.17428860594728,0.22517571721506,0.201925406902597,0.215315777389665,0.140533461237333,0.290053628621122,0.381781785166493,0.416505689195215,0.125567373320978,0.0473235005723517,0.106002381597924,0.082228387234397,0.642815327924569,0.140608651498749,0.394377971499594,0.296734083367372,0.121378732802495,1.35186635792679,0.179567557468163,0.936261075744229,0.374890462339701,0.260410548866171,0.0138894213739256,0.114719503004539,0.991967547921578,0.49682686379007,0.369459059466514,0.104954131315589,0.0223219171951454
"ml1","ml1",0.313582277858841,0.494227231170495,0.755782075778487,1.46843660766893,0.654386775187801,0.8711232084062,0.564514420532159,1.15436548217647,0.306556676006335,1.40605072237792,1.47407011385786,1.62628300447884,1.16686477783527,0.61298289769043,4.09619547865022,0.381477832142379,0.235281178574733,0.533035670581898,2.67953551970166,0.690113796853613,0.63011705324791,0.932803186686832,1.62500632813166,1.061652436656,0.750934089625366,0.506973769786462,0.486327540961222,0.377441940662991,0.437036365849427,0.798103565796253,0.860976760741453,0.437870439788804,0.636411475857247,0.393700226884568,0.407756278608538,0.243188516322792,0.48167634314265,0.651767620053422,0.994630048584841,0.543508000462388,0.870002702515418,1.14689668377721,0.215740061215987,1.30778889550341,0.0579372158357373,0.896999907384145,0.596828026740858,0.5197577609742,0.917810630170647,0.100395996290866,0.135849171990757,2.20782462587639,0.557711834168814,1.47301487462813,0.783326009872611,0.76300582380909,0.832715870286396,0.762563141990552,3.22789659429162,0.283902453874411,0.380649329271519,1.33408073719248,1.08403053455985,0.0791066173601989,2.18409540560391,0.960844601830821,1.02554328190632,0.832049843535267,0.659774510595075,0.311850613019282,0.513743200797252,0.631880801549429,0.75799801831528,0.639818286231828,0.474657239695173,0.769479235855365,0.49234532529605,0.637592614575559,1.52842209073357,0.488381679560312,2.65578780101393,0.958732929404043,0.614508544773226,0.693396699481908,1.045114122947,0.416905491019142,0.412798948579172,0.385504727982449,0.650515711395109,0.152225751857502
"ml10","ml10",0.276851804624486,0.162907381887991,0.538562399718413,0.302866097321104,0.174547315942589,1.66477586448599,0.701649188719287,0.703984758763727,0.157946997256144,0.204073890633418,0.139592769808607,0.938425569616581,0.215226963857114,0.231272285673681,0.310449599992262,0.565801949743162,0.419303069222729,0.163686041426897,1.37257582395378,0.616190301317458,0.146701065609649,3.68175408328967,0.521453317438085,1.49852112064727,1.3732395706656,0.412177663949193,0.196782075394323,1.40154203399423,0.260434601518166,0.494150547803446,1.10374405765109,0.737034950295169,0.0477208753607828,0.736366777227491,0.295807003921328,0.0483306634944809,0.228716388998638,0.100582388822256,0.519655846980062,0.0417719553702988,0.332306447183731,0.431377497906587,0.186556982380857,0.134015238282227,0.0691154958982384,0.569692340055832,0.254274802661121,0.579401894020525,0.578570844170581,0.517258753926812,0.319650600002983,0.59955977642244,0.167568169008448,0.333058523208048,0.0896832099028979,1.30979807436262,0.19205439549514,0.485438424007702,0.572309682483965,0.0834676733403377,0.262856623348224,0.103810495122717,0.377405306762715,0.193986462049834,0.378374150221793,0.112505965960769,0.421668934085557,2.03411542651476,0.820921855019048,0.0643401100500783,0.0374178515501758,0.131993595413861,0.280128447707797,0.464475630606721,0.217406487097481,0.248247250603467,0.654431526926806,1.47512650601372,0.77344921278267,0.236697233015877,0.414874307289607,0.452266379017542,0.309907815532386,0.236644669118241,1.49792628353696,0.341954539818783,0.944863694406209,0.913490209364366,0.113099557838645,0.107054770547221
"ml11","ml11",0.113364484834802,0.308472263724275,1.02556113102514,0.71685627156532,0.179309994391468,1.2324815810914,0.742782693190135,0.74815751295457,0.17813824613103,0.237212273836265,0.537652333112777,0.993050574360994,0.30834919618821,0.591230042252756,0.0257032260517647,0.34291364606503,0.236491865704606,0.286979021031251,0.491569418116805,0.359491986335022,2.23875303538011,0.268829531600908,0.284208472199939,1.05752878223649,3.04842780208962,0.182906846567658,0.998518549370807,2.60335956902307,0.321225689482104,0.890229206495349,0.732199296322753,0.339553915141214,0.193799811873146,0.716919250237419,0.143639365393769,0.58288928599079,0.964793110089485,0.602943687350579,0.69382795309196,0.315526372521646,0.366427761768942,0.337469167102058,0.0966272962045098,0.366793002753908,0.109823057306854,1.45624564992968,0.188319377990198,0.511577818975199,0.64778467647651,0.0415618942676888,0.171896196406514,0.299562693089047,0.340402806287044,0.484941996172579,0.212330024808326,0.405810932122535,0.633350257371556,0.819818847422868,0.651524281243,0.062414580558521,0.483557557934995,0.215312695051691,0.189865041130163,1.34802488267739,0.293966100033491,0.073365009062565,1.98089667995375,1.24105615312368,0.505302423168245,0.370951437482812,0.148549959713636,0.101619653473241,0.162348293410331,0.232560263558403,0.00800513114494489,0.323732378566599,1.09932927774894,0.163436653810907,1.86853323731079,0.27145324800891,0.705036298876314,1.68859787703101,0.417325985254911,0.136742341665626,1.13405865235503,1.01969541995401,0.748927568103733,0.0800294636668466,0.186005670659706,0.407885421256633
"ml12","ml12",0.450267228755022,0.610428015397483,0.775581093860542,0.625360166732396,3.91994335705371,0.560576270439948,0.543549859840217,0.808244234125585,0.232630346228684,0.850704902029316,0.929553884466346,0.20150190221763,1.01199899894812,0.678298028707871,1.07289787153624,0.284158431079348,0.636273063195949,1.00592979145799,1.45762524070674,2.34133105414163,0.424336510320214,0.328546846991406,1.47796563984085,0.8676237551416,0.781757871061351,1.33297011455986,0.636913223567857,0.207522884968804,0.312821864837433,1.02048802153416,1.14227895708331,0.490514995635461,0.74032226892178,0.561005883237523,1.29404444958501,1.12353331486808,0.57310898040808,0.61373075039091,0.6159542033092,2.13345679740265,1.01165783900512,0.823431418897941,0.31458039964558,4.6284410577762,0.169910204815116,1.24566843871525,1.72094248648666,0.532141632343129,1.29753736426101,0.245616524420503,0.410166636031949,0.449697623100085,0.243963173839507,0.626347636742618,0.543608436842832,1.18770030668933,0.820336865582432,0.873912515122732,0.429379954262987,0.504078287398102,1.36959006481774,1.33579805623697,0.69509747929315,0.204499351738747,1.81894886075314,0.548694656739918,0.823827119675109,1.49015023864967,0.459220365972064,0.30794880554101,0.650894050077035,0.657003879560877,0.608703175778815,0.289982493604077,0.448544305556511,0.791903383853386,0.761380120339435,1.41399054991204,1.54547105837414,3.2254622886133,0.734315806217728,0.764859032949539,3.23813841958727,0.0293316393599268,2.31218782801294,0.482139999378768,0.732249035927955,0.708796617229693,0.424138308592503,0.676694886754048
"ml2","ml2",0.368243876867869,0.215227331709215,0.477507004631323,0.528374291070446,0.442878260790802,0.428104830477017,0.35849210621089,0.724185184906463,0.178888777991517,0.705956725674816,0.506843602878864,0.608373441824142,0.858058054976388,0.194663356916113,0.804210212505574,0.594501047632208,0.425340852489203,0.215835467853693,0.670656347342236,0.81042202807847,0.188765923744722,0.270401082940863,0.800694631079741,0.415006727840709,0.394697352562403,0.29320029185055,0.0939822041338569,0.227440798108212,0.25174522933362,0.700822854481889,0.68498910772255,0.406475086471204,0.305927689008462,0.224965374013693,0.508926013589514,0.358663766841195,0.125137629105174,0.648727663213005,0.446321361396531,0.504822875089144,0.331672641425967,0.925814727577826,0.157652167331129,0.531162928667599,0.038447248425826,0.85603518869791,0.365890049772649,0.293722142554892,1.10675729775351,0.109775625125332,0.204740211970638,0.616890658574807,0.182356062846144,1.37711770280126,0.476769384199427,0.430747191449358,0.496611117480326,0.632089098924611,1.04168573629252,0.312316562988948,0.243205727822846,0.985011779472036,0.914151357641505,0.0736083684974743,0.782362294651908,0.739522712427467,0.058956746475935,0.498120224714544,0.579842779711605,0.174656605768849,0.211796810487509,0.527998493165043,0.379966317594979,0.221611912187867,0.337287705197745,0.969851104196966,1.59111750118928,0.229306009738106,0.630224546264321,0.853057585549771,0.562563251383201,2.54975653763759,0.239896662832054,0.344703268266686,0.179549012225174,0.732977633904671,0.629290924546458,0.170110236514251,0.258737984019745,0.0958505248690865
"ml3","ml3",0.705709791284391,0.242750639481902,0.352614807875808,0.775726038345647,0.0757224982502677,1.71234809199446,0.292612202093944,0.321198342555957,0.2448245741191,0.375455302821713,0.227673231635084,0.251633637818599,0.958561555357671,0.0931746677854843,0.266594746103214,0.318260805289476,1.18100543703522,0.0685154260702814,0.700521383315285,1.3262438589204,1.17909414455829,0.119431395171868,0.493728764445507,0.455173990533886,0.350289860904187,2.379645870122,0.958103346998725,0.812285267481267,0.059769743747381,0.343953178389938,0.744445181480702,0.415425221627904,0.15947011914971,0.459467993341789,0.330460425601736,0.389078559229138,0.832086904888546,0.696899287302927,0.496404710540414,0.405696667034438,1.06583686134123,0.452806568152526,0.287157461189945,0.517107572486977,0.17157652623417,1.51648169403118,0.427942795228859,0.815735380082017,0.903330816075667,1.25925832028288,0.0904099282868632,0.173132758533317,0.221908700586957,4.18213239632164,0.233835779772267,0.111535516387232,0.441414601601074,0.427766681515666,0.245629671754998,0.167532003293657,0.0289119388359255,0.430954243002822,0.191994848824479,0.168437906251247,2.01519689901043,0.19125906556175,5.31799937300326,0.675952767931638,0.893349698401289,0.0730164158477839,0.0405737260775845,0.0277440376749242,0.273439303008386,0.189669081715297,0.0484151494939782,0.667035257796194,0.201834040667668,0.417878898198317,0.402281272033797,0.471693605214022,0.666124929637594,1.79763095507006,0.577665797570992,1.26283875880473,0.272092988507408,0.25780187453537,2.05646369782716,0.0656107934429223,0.0711747011166405,0.0308389982411501
"ml4","ml4",0.250053147860555,0.234250753480778,0.366405845844106,0.375415157924848,0.273293248686698,0.402889003579219,0.696826821644569,0.489338019074679,0.25185863933159,0.510239065192838,0.739980923865548,0.296603532243187,0.783745431362749,0.6003927274287,0.443022538865483,0.0887135028398714,0.132904637931681,0,0.986909536481829,0.278992132708276,0.602444724898914,0.280134828887955,0.36136625022706,1.06926858796864,0.18665564738087,2.12579848748697,0.55643968316069,0.294500230390576,0.102266642697868,0.408234658494469,0.830186352639539,0.182564984110562,0.105260727165446,3.52198356995701,0.268997965753024,0.375919758432609,0.511015738661801,0.246849560456526,0.342344294114525,0.121494422662631,0.596862847143278,0.359611122973333,0.0710452103867686,0.896155383893082,0.0364011724935392,0.562192740486312,0.317758512726424,0.621697317261675,0.275137629662691,0.565200627878814,0.0149232470610811,0.268864045597888,0.185510415890871,1.63036765960695,0.0974578453463635,0.0911064988065452,0.20991675642793,0.957530106151962,0.167692805823348,0.0917717885909087,1.385285188091,0.0810973199266373,0.78252529594796,0.273774251210596,0.154023695375401,0.271394803915503,1.42431253028401,1.03447758606969,5.31318825804804,0.0796910786901443,0.0395588591116887,0.0709840297782091,0.164656181097939,0.166406685888569,0.0390611693789363,0.358049476277877,0.189978235039896,0.212714020876352,0.800439231974836,1.72163735450935,0.680219321612057,0.443365203565765,0.117764584500865,1.64264881242618,1.68312054361086,0.109596344009979,0.629750562587624,0.0228967323604699,0.0468631444719916,0.0115833605627123
"ml5","ml5",0.370891841647442,0.448457060585859,0.287535785334186,0.808369388173562,0.157747624620814,0.428416302095254,0.294690358427365,0.380548441136776,0.106895332828689,0.161027443846717,0.20932258078336,0.354600405916888,0.508529198294847,0.113252975586337,0.231590099973528,0.192006279737489,0.164964368771344,0.00187254482423605,0.568449718789299,0.737003876505686,0.986056685579241,0.383472557118157,0.29392364561051,1.29387324147172,0.182224481302367,1.01565865917486,0.428931981167554,0.300210344753636,0.0435415137253146,0.539245736928556,0.31851784900363,0.2067975561544,0.230550814822267,0.393542562666975,0.377442671025481,0.166546180082373,0.131763192110562,0.0600270314620185,0.267045580932487,0.688291015250075,0.325564122598024,0.321316095579459,0.320773108959022,0.441395052150618,0.0251795378220758,0.29544391979981,0.101717842641228,0.754077772243073,0.353017090919575,0.202803529994868,0.115300247124223,0.217744498876427,0.201170857303182,0.458267305715537,0.122031402569474,0.0522252860571484,0.363979539993045,0.487532342554391,0.349018815442325,0.0537021216954355,0.159900715953659,0.205462323932017,0.54872777217503,0.128072609557498,0.309275958989752,0.115447906111892,0.0873674632656086,0.996766637470756,1.08348332336996,0.0647606154624998,0.0677057387053784,0.225716547947704,0.130209907931733,0.113032239819373,0.456668756275339,0.231051089015125,0.0424343893369832,0.250152418388372,0.428930571513069,0.231974828207674,0.814498719754148,0.208212709145631,0.158820076617318,0.649895775278175,0.185358546088453,0.167138411681146,0.369111153917539,0.0553333097706736,0.26600982558321,0.0958472569761068
